timestamp_current;current;timestamp_give_current;give_current;timestamp_motor_chassis[0].given_current;motor_chassis[0].given_current;timestamp_motor_chassis[0].speed_rpm;motor_chassis[0].speed_rpm
1687856230918;0.250701904296875;1687856230918;1931;1687856230919;1912;1687856230919;977
1687856230920;0.250701904296875;1687856230920;1932;1687856230921;1827;1687856230921;958
1687856230922;0.250885009765625;1687856230922;1933;1687856230923;1933;1687856230923;987
1687856230923;0.25543212890625;1687856230923;1933;1687856230924;1893;1687856230924;1006
1687856230925;0.257415771484375;1687856230925;1933;1687856230926;1972;1687856230926;975
1687856230927;0.257415771484375;1687856230927;1934;1687856230928;1953;1687856230928;985
1687856230929;0.251129150390625;1687856230929;1935;1687856230930;2003;1687856230930;979
1687856230931;0.257720947265625;1687856230931;1936;1687856230932;1869;1687856230932;996
1687856230933;0.254730224609375;1687856230933;1937;1687856230934;2002;1687856230934;1006
1687856230935;0.2608642578125;1687856230935;1937;1687856230936;1889;1687856230936;970
1687856230937;0.256011962890625;1687856230937;1938;1687856230938;1941;1687856230938;1004
1687856230939;0.257904052734375;1687856230939;1939;1687856230940;1818;1687856230940;981
1687856230941;0.26190185546875;1687856230941;1940;1687856230942;2178;1687856230942;1017
1687856230943;0.260345458984375;1687856230943;1940;1687856230944;1957;1687856230944;985
1687856230945;0.2763671875;1687856230945;1941;1687856230946;1827;1687856230946;993
1687856230947;0.25885009765625;1687856230947;1942;1687856230948;1943;1687856230948;1017
1687856230949;0.25885009765625;1687856230949;1943;1687856230950;2114;1687856230950;1042
1687856230950;0.277191162109375;1687856230950;1943;1687856230951;2076;1687856230951;1023
1687856230952;0.26318359375;1687856230952;1944;1687856230953;1944;1687856230953;1006
1687856230954;0.271209716796875;1687856230954;1945;1687856230955;2092;1687856230955;1046
1687856230956;0.262847900390625;1687856230956;1946;1687856230958;1848;1687856230958;1040
1687856230958;0.27447509765625;1687856230958;1946;1687856230959;2027;1687856230959;1060
1687856230960;0.262481689453125;1687856230960;1947;1687856230961;1694;1687856230961;1010
1687856230962;0.262481689453125;1687856230962;1948;1687856230963;2094;1687856230963;1046
1687856230964;0.270294189453125;1687856230964;1948;1687856230965;1762;1687856230965;1060
1687856230967;0.2762451171875;1687856230967;1949;1687856230968;1922;1687856230968;1056
1687856230969;0.27642822265625;1687856230969;1951;1687856230971;1993;1687856230971;1033
1687856230972;0.27642822265625;1687856230972;1951;1687856230973;1823;1687856230973;1056
1687856230973;0.26318359375;1687856230973;1952;1687856230974;2100;1687856230974;1065
1687856230975;0.28350830078125;1687856230975;1952;1687856230976;1870;1687856230976;1035
1687856230977;0.2657470703125;1687856230977;1953;1687856230978;2053;1687856230978;1058
1687856230979;0.28076171875;1687856230979;1953;1687856230980;1840;1687856230980;1069
1687856230981;0.273223876953125;1687856230981;1954;1687856230981;2060;1687856230981;1086
1687856230982;0.282684326171875;1687856230982;1955;1687856230983;1777;1687856230983;1071
1687856230984;0.273345947265625;1687856230984;1955;1687856230985;2015;1687856230985;1060
1687856230986;0.281768798828125;1687856230986;1956;1687856230987;1820;1687856230987;1065
1687856230988;0.281768798828125;1687856230988;1957;1687856230989;1916;1687856230989;1086
1687856230990;0.28155517578125;1687856230990;1957;1687856230991;2136;1687856230991;1096
1687856230992;0.279937744140625;1687856230992;1958;1687856230992;1848;1687856230992;1079
1687856230993;0.279937744140625;1687856230993;1958;1687856230994;1976;1687856230994;1079
1687856230995;0.292144775390625;1687856230995;1959;1687856230996;1865;1687856230996;1104
1687856230997;0.28118896484375;1687856230997;1959;1687856230998;2164;1687856230998;1123
1687856230999;0.2943115234375;1687856230999;1960;1687856231000;1991;1687856231000;1098
1687856231001;0.28302001953125;1687856231001;1960;1687856231002;2109;1687856231002;1098
1687856231003;0.288787841796875;1687856231003;1961;1687856231004;2283;1687856231004;1132
1687856231005;0.283203125;1687856231005;1962;1687856231006;1731;1687856231006;1134
1687856231007;0.287567138671875;1687856231007;1962;1687856231008;2035;1687856231008;1113
1687856231008;0.2938232421875;1687856231008;1963;1687856231009;1948;1687856231009;1111
1687856231010;0.289794921875;1687856231010;1963;1687856231011;1943;1687856231011;1130
1687856231012;0.289794921875;1687856231012;1964;1687856231013;2141;1687856231013;1127
1687856231014;0.2901611328125;1687856231014;1965;1687856231015;1764;1687856231015;1146
1687856231016;0.2901611328125;1687856231016;1965;1687856231017;2029;1687856231017;1094
1687856231017;0.29156494140625;1687856231017;1966;1687856231018;1538;1687856231018;1157
1687856231019;0.28692626953125;1687856231019;1966;1687856231020;1917;1687856231020;1163
1687856231021;0.301361083984375;1687856231021;1966;1687856231022;1959;1687856231022;1136
1687856231023;0.290985107421875;1687856231023;1967;1687856231024;1842;1687856231024;1113
1687856231024;0.292205810546875;1687856231024;1967;1687856231025;1899;1687856231025;1132
1687856231026;0.30010986328125;1687856231026;1968;1687856231027;1988;1687856231027;1153
1687856231028;0.30010986328125;1687856231028;1969;1687856231029;1872;1687856231029;1130
1687856231030;0.304931640625;1687856231030;1969;1687856231031;1842;1687856231031;1153
1687856231032;0.28741455078125;1687856231032;1970;1687856231033;1993;1687856231033;1176
1687856231034;0.308197021484375;1687856231034;1970;1687856231035;1703;1687856231035;1190
1687856231036;0.308197021484375;1687856231036;1971;1687856231037;1973;1687856231037;1169
1687856231038;0.298248291015625;1687856231038;1971;1687856231039;1924;1687856231039;1165
1687856231040;0.298248291015625;1687856231040;1972;1687856231041;1780;1687856231041;1176
1687856231042;0.296478271484375;1687856231042;1972;1687856231043;2097;1687856231043;1176
1687856231044;0.316497802734375;1687856231044;1973;1687856231045;1935;1687856231045;1157
1687856231046;0.3006591796875;1687856231046;1973;1687856231047;1699;1687856231047;1157
1687856231047;0.307037353515625;1687856231047;1974;1687856231048;2037;1687856231048;1194
1687856231049;0.303558349609375;1687856231049;1974;1687856231050;2029;1687856231050;1199
1687856231051;0.30816650390625;1687856231051;1974;1687856231052;1828;1687856231052;1184
1687856231053;0.307373046875;1687856231053;1975;1687856231054;2066;1687856231054;1167
1687856231055;0.312042236328125;1687856231055;1975;1687856231056;2062;1687856231056;1213
1687856231057;0.307708740234375;1687856231057;1976;1687856231058;1857;1687856231058;1188
1687856231058;0.319732666015625;1687856231058;1976;1687856231059;1956;1687856231059;1192
1687856231060;0.319732666015625;1687856231060;1977;1687856231061;1974;1687856231061;1253
1687856231063;0.30548095703125;1687856231063;1977;1687856231063;2136;1687856231063;1240
1687856231064;0.310272216796875;1687856231064;1978;1687856231065;1690;1687856231065;1211
1687856231067;0.317474365234375;1687856231067;1979;1687856231068;1918;1687856231068;1251
1687856231071;0.3251953125;1687856231071;1979;1687856231072;1821;1687856231072;1222
1687856231072;0.31341552734375;1687856231072;1979;1687856231073;1799;1687856231073;1219
1687856231074;0.3109130859375;1687856231074;1980;1687856231075;2019;1687856231075;1247
1687856231076;0.318389892578125;1687856231076;1980;1687856231077;1990;1687856231077;1274
1687856231078;0.318389892578125;1687856231078;1981;1687856231079;1710;1687856231079;1209
1687856231080;0.315399169921875;1687856231080;1981;1687856231081;1979;1687856231081;1238
1687856231081;0.3154296875;1687856231081;1981;1687856231082;1952;1687856231082;1274
1687856231083;0.3154296875;1687856231083;1982;1687856231084;2238;1687856231084;1232
1687856231085;0.327362060546875;1687856231085;1982;1687856231086;1916;1687856231086;1243
1687856231086;0.321533203125;1687856231086;1982;1687856231087;1623;1687856231087;1251
1687856231088;0.31439208984375;1687856231088;1983;1687856231089;2038;1687856231089;1282
1687856231090;0.337554931640625;1687856231090;1983;1687856231091;2259;1687856231091;1270
1687856231092;0.337554931640625;1687856231092;1984;1687856231093;2046;1687856231093;1280
1687856231094;0.31622314453125;1687856231094;1984;1687856231094;1938;1687856231094;1266
1687856231095;0.3182373046875;1687856231095;1984;1687856231096;1840;1687856231096;1303
1687856231097;0.333526611328125;1687856231097;1984;1687856231098;1827;1687856231098;1251
1687856231099;0.32421875;1687856231099;1985;1687856231100;1995;1687856231100;1251
1687856231101;0.32269287109375;1687856231101;1985;1687856231102;2025;1687856231102;1289
1687856231102;0.338653564453125;1687856231102;1986;1687856231103;2166;1687856231103;1309
1687856231104;0.338653564453125;1687856231104;1986;1687856231105;1742;1687856231105;1249
1687856231106;0.327423095703125;1687856231106;1986;1687856231107;1762;1687856231107;1274
1687856231108;0.324951171875;1687856231108;1987;1687856231109;2032;1687856231109;1347
1687856231110;0.324951171875;1687856231110;1987;1687856231111;2012;1687856231111;1316
1687856231112;0.333251953125;1687856231112;1987;1687856231113;2032;1687856231113;1253
1687856231113;0.333770751953125;1687856231113;1987;1687856231114;2062;1687856231114;1309
1687856231115;0.32208251953125;1687856231115;1988;1687856231116;1890;1687856231116;1299
1687856231117;0.344146728515625;1687856231117;1988;1687856231118;1888;1687856231118;1320
1687856231119;0.324981689453125;1687856231119;1988;1687856231120;1736;1687856231120;1276
1687856231120;0.331695556640625;1687856231120;1989;1687856231121;1949;1687856231121;1324
1687856231122;0.342437744140625;1687856231122;1989;1687856231123;2012;1687856231123;1362
1687856231124;0.331817626953125;1687856231124;1989;1687856231125;2117;1687856231125;1301
1687856231126;0.331817626953125;1687856231126;1990;1687856231127;2156;1687856231127;1347
1687856231128;0.330322265625;1687856231128;1990;1687856231129;1958;1687856231129;1337
1687856231129;0.330322265625;1687856231129;1990;1687856231130;1758;1687856231130;1314
1687856231131;0.34735107421875;1687856231131;1990;1687856231132;1633;1687856231132;1347
1687856231133;0.343231201171875;1687856231133;1991;1687856231134;1708;1687856231134;1312
1687856231135;0.33013916015625;1687856231135;1991;1687856231136;1959;1687856231136;1322
1687856231136;0.353424072265625;1687856231136;1991;1687856231137;1993;1687856231137;1360
1687856231138;0.34033203125;1687856231138;1991;1687856231139;2116;1687856231139;1343
1687856231140;0.346160888671875;1687856231140;1992;1687856231141;2070;1687856231141;1368
1687856231142;0.34490966796875;1687856231142;1992;1687856231143;1978;1687856231143;1318
1687856231144;0.34490966796875;1687856231144;1992;1687856231145;2058;1687856231145;1376
1687856231146;0.353424072265625;1687856231146;1993;1687856231147;2109;1687856231147;1312
1687856231148;0.34619140625;1687856231148;1993;1687856231148;1659;1687856231148;1383
1687856231149;0.344024658203125;1687856231149;1993;1687856231150;1837;1687856231150;1404
1687856231151;0.344024658203125;1687856231151;1993;1687856231152;1709;1687856231152;1332
1687856231153;0.356903076171875;1687856231153;1993;1687856231154;1875;1687856231154;1374
1687856231155;0.347564697265625;1687856231155;1994;1687856231156;1889;1687856231156;1397
1687856231157;0.347930908203125;1687856231157;1994;1687856231157;1981;1687856231157;1320
1687856231158;0.34100341796875;1687856231158;1994;1687856231159;2032;1687856231159;1391
1687856231160;0.3604736328125;1687856231160;1994;1687856231161;2055;1687856231161;1456
1687856231162;0.35113525390625;1687856231162;1994;1687856231163;1975;1687856231163;1322
1687856231164;0.35113525390625;1687856231164;1995;1687856231165;1984;1687856231165;1385
1687856231166;0.344451904296875;1687856231166;1995;1687856231167;1988;1687856231167;1351
1687856231169;0.358734130859375;1687856231169;1995;1687856231169;2028;1687856231169;1418
1687856231172;0.35003662109375;1687856231172;1996;1687856231173;1940;1687856231173;1427
1687856231174;0.348785400390625;1687856231174;1996;1687856231175;1994;1687856231175;1397
1687856231176;0.348785400390625;1687856231176;1996;1687856231177;2123;1687856231177;1379
1687856231178;0.37127685546875;1687856231178;1996;1687856231179;2101;1687856231179;1431
1687856231180;0.353515625;1687856231180;1996;1687856231180;2008;1687856231180;1450
1687856231181;0.36669921875;1687856231181;1996;1687856231182;2258;1687856231182;1381
1687856231183;0.351043701171875;1687856231183;1996;1687856231184;2100;1687856231184;1469
1687856231185;0.373077392578125;1687856231185;1997;1687856231186;2069;1687856231186;1393
1687856231187;0.363006591796875;1687856231187;1997;1687856231188;1998;1687856231188;1422
1687856231189;0.3612060546875;1687856231189;1997;1687856231190;1995;1687856231190;1496
1687856231191;0.3663330078125;1687856231191;1997;1687856231192;2062;1687856231192;1395
1687856231192;0.369537353515625;1687856231192;1997;1687856231193;2056;1687856231193;1433
1687856231194;0.369537353515625;1687856231194;1997;1687856231196;2046;1687856231196;1489
1687856231197;0.371002197265625;1687856231197;1998;1687856231197;2016;1687856231197;1437
1687856231198;0.357696533203125;1687856231198;1998;1687856231199;1988;1687856231199;1456
1687856231200;0.363433837890625;1687856231200;1998;1687856231201;2101;1687856231201;1431
1687856231202;0.371124267578125;1687856231202;1998;1687856231203;1937;1687856231203;1462
1687856231204;0.371124267578125;1687856231204;1998;1687856231205;2037;1687856231205;1397
1687856231205;0.375946044921875;1687856231205;1998;1687856231206;2003;1687856231206;1464
1687856231207;0.355560302734375;1687856231207;1998;1687856231208;1931;1687856231208;1512
1687856231209;0.36358642578125;1687856231209;1998;1687856231210;1795;1687856231210;1406
1687856231211;0.3792724609375;1687856231211;1998;1687856231211;1832;1687856231211;1498
1687856231212;0.379974365234375;1687856231212;1998;1687856231213;1709;1687856231213;1448
1687856231214;0.3681640625;1687856231214;1999;1687856231215;1843;1687856231215;1494
1687856231216;0.3681640625;1687856231216;1999;1687856231217;1911;1687856231217;1433
1687856231217;0.3681640625;1687856231217;1999;1687856231218;2133;1687856231218;1510
1687856231219;0.36614990234375;1687856231219;1999;1687856231220;2052;1687856231220;1479
1687856231221;0.39263916015625;1687856231221;1999;1687856231222;2036;1687856231222;1469
1687856231223;0.376861572265625;1687856231223;1999;1687856231223;2117;1687856231223;1454
1687856231224;0.38275146484375;1687856231224;1999;1687856231225;2010;1687856231225;1506
1687856231226;0.37811279296875;1687856231226;1999;1687856231227;1928;1687856231227;1529
1687856231228;0.37811279296875;1687856231228;1999;1687856231229;2114;1687856231229;1477
1687856231230;0.371063232421875;1687856231230;1999;1687856231230;1731;1687856231230;1559
1687856231231;0.384796142578125;1687856231231;1999;1687856231232;1697;1687856231232;1496
1687856231233;0.390289306640625;1687856231233;1999;1687856231234;1937;1687856231234;1485
1687856231235;0.3714599609375;1687856231235;1999;1687856231236;2132;1687856231236;1540
1687856231237;0.37542724609375;1687856231237;1999;1687856231237;1944;1687856231237;1523
1687856231238;0.38128662109375;1687856231238;1999;1687856231239;1968;1687856231239;1496
1687856231240;0.38128662109375;1687856231240;1999;1687856231241;2055;1687856231241;1512
1687856231242;0.38128662109375;1687856231242;1999;1687856231243;1898;1687856231243;1554
1687856231244;0.389434814453125;1687856231244;1999;1687856231245;1794;1687856231245;1561
1687856231246;0.396392822265625;1687856231246;1999;1687856231247;1850;1687856231247;1487
1687856231248;0.368560791015625;1687856231248;1999;1687856231249;1948;1687856231249;1529
1687856231250;0.381927490234375;1687856231250;1999;1687856231250;2065;1687856231250;1563
1687856231251;0.3797607421875;1687856231251;1999;1687856231252;2085;1687856231252;1531
1687856231253;0.400787353515625;1687856231253;1999;1687856231254;2026;1687856231254;1542
1687856231255;0.3984375;1687856231255;1999;1687856231256;2002;1687856231256;1523
1687856231257;0.37847900390625;1687856231257;1999;1687856231258;1650;1687856231258;1563
1687856231259;0.39691162109375;1687856231259;1999;1687856231260;1866;1687856231260;1571
1687856231260;0.381011962890625;1687856231260;1999;1687856231261;2075;1687856231261;1531
1687856231262;0.381011962890625;1687856231262;1999;1687856231263;2073;1687856231263;1575
1687856231264;0.381011962890625;1687856231264;1999;1687856231265;2090;1687856231265;1542
1687856231265;0.414764404296875;1687856231265;1999;1687856231266;1880;1687856231266;1554
1687856231267;0.39605712890625;1687856231267;1999;1687856231268;1808;1687856231268;1630
1687856231269;0.40283203125;1687856231269;1999;1687856231270;2019;1687856231270;1561
1687856231271;0.3900146484375;1687856231271;1999;1687856231271;2021;1687856231271;1592
1687856231272;0.390472412109375;1687856231272;1999;1687856231275;1893;1687856231275;1584
1687856231276;0.402923583984375;1687856231276;1999;1687856231277;1875;1687856231277;1596
1687856231280;0.402435302734375;1687856231280;1999;1687856231281;1878;1687856231281;1653
1687856231281;0.386077880859375;1687856231281;1999;1687856231282;2097;1687856231282;1579
1687856231283;0.39349365234375;1687856231283;1999;1687856231284;1658;1687856231284;1554
1687856231285;0.39349365234375;1687856231285;1999;1687856231285;1869;1687856231285;1623
1687856231286;0.385406494140625;1687856231286;1999;1687856231287;2088;1687856231287;1554
1687856231288;0.40838623046875;1687856231288;1999;1687856231289;2082;1687856231289;1617
1687856231290;0.40838623046875;1687856231290;1999;1687856231291;1964;1687856231291;1636
1687856231292;0.410186767578125;1687856231292;1999;1687856231293;1746;1687856231293;1584
1687856231294;0.416290283203125;1687856231294;1998;1687856231294;2142;1687856231294;1628
1687856231295;0.400604248046875;1687856231295;1998;1687856231296;2040;1687856231296;1613
1687856231297;0.404327392578125;1687856231297;1998;1687856231298;1913;1687856231298;1609
1687856231299;0.407867431640625;1687856231299;1998;1687856231300;1851;1687856231300;1665
1687856231301;0.407379150390625;1687856231301;1998;1687856231302;2096;1687856231302;1638
1687856231302;0.425506591796875;1687856231302;1998;1687856231303;2068;1687856231303;1602
1687856231304;0.40936279296875;1687856231304;1998;1687856231305;1621;1687856231305;1680
1687856231306;0.40936279296875;1687856231306;1998;1687856231307;2088;1687856231307;1630
1687856231308;0.40936279296875;1687856231308;1998;1687856231308;2029;1687856231308;1609
1687856231309;0.424072265625;1687856231309;1998;1687856231310;1757;1687856231310;1659
1687856231311;0.40032958984375;1687856231311;1997;1687856231312;2111;1687856231312;1653
1687856231313;0.409942626953125;1687856231313;1997;1687856231314;1997;1687856231314;1659
1687856231315;0.399566650390625;1687856231315;1997;1687856231316;1973;1687856231316;1657
1687856231317;0.4136962890625;1687856231317;1997;1687856231318;1623;1687856231318;1605
1687856231318;0.4193115234375;1687856231318;1997;1687856231319;1873;1687856231319;1688
1687856231320;0.417755126953125;1687856231320;1997;1687856231321;1985;1687856231321;1628
1687856231322;0.417755126953125;1687856231322;1997;1687856231323;1784;1687856231323;1632
1687856231324;0.4241943359375;1687856231324;1996;1687856231324;1794;1687856231324;1711
1687856231325;0.409759521484375;1687856231325;1996;1687856231326;2035;1687856231326;1676
1687856231327;0.41461181640625;1687856231327;1996;1687856231328;1970;1687856231328;1678
1687856231329;0.40948486328125;1687856231329;1996;1687856231330;1853;1687856231330;1682
1687856231331;0.40948486328125;1687856231331;1996;1687856231332;2142;1687856231332;1659
1687856231332;0.425201416015625;1687856231332;1996;1687856231333;2294;1687856231333;1695
1687856231334;0.411834716796875;1687856231334;1995;1687856231335;1876;1687856231335;1722
1687856231336;0.439300537109375;1687856231336;1995;1687856231337;2176;1687856231337;1701
1687856231338;0.423370361328125;1687856231338;1995;1687856231339;2055;1687856231339;1672
1687856231340;0.423370361328125;1687856231340;1995;1687856231341;1925;1687856231341;1686
1687856231342;0.43389892578125;1687856231342;1995;1687856231343;2036;1687856231343;1703
1687856231343;0.434234619140625;1687856231343;1994;1687856231344;2012;1687856231344;1680
1687856231345;0.4093017578125;1687856231345;1994;1687856231346;1912;1687856231346;1724
1687856231348;0.424774169921875;1687856231348;1994;1687856231348;1788;1687856231348;1722
1687856231349;0.4119873046875;1687856231349;1994;1687856231350;2091;1687856231350;1676
1687856231351;0.4197998046875;1687856231351;1994;1687856231352;1988;1687856231352;1724
1687856231353;0.4197998046875;1687856231353;1993;1687856231354;1713;1687856231354;1776
1687856231355;0.414947509765625;1687856231355;1993;1687856231356;2009;1687856231356;1726
1687856231357;0.441497802734375;1687856231357;1993;1687856231357;1959;1687856231357;1697
1687856231358;0.431976318359375;1687856231358;1993;1687856231359;2100;1687856231359;1720
1687856231360;0.434722900390625;1687856231360;1992;1687856231361;1938;1687856231361;1720
1687856231362;0.43914794921875;1687856231362;1992;1687856231363;1908;1687856231363;1718
1687856231364;0.43914794921875;1687856231364;1992;1687856231365;2034;1687856231365;1757
1687856231366;0.43450927734375;1687856231366;1992;1687856231367;1740;1687856231367;1755
1687856231367;0.43231201171875;1687856231367;1992;1687856231368;2254;1687856231368;1749
1687856231369;0.422119140625;1687856231369;1991;1687856231370;1956;1687856231370;1793
1687856231371;0.44647216796875;1687856231371;1991;1687856231372;2003;1687856231372;1761
1687856231373;0.4288330078125;1687856231373;1991;1687856231374;2122;1687856231374;1766
1687856231375;0.4288330078125;1687856231375;1990;1687856231375;1841;1687856231375;1736
1687856231376;0.428802490234375;1687856231376;1990;1687856231377;2230;1687856231377;1772
1687856231378;0.4271240234375;1687856231378;1990;1687856231379;1814;1687856231379;1766
1687856231380;0.445098876953125;1687856231380;1989;1687856231382;2064;1687856231382;1749
1687856231385;0.448638916015625;1687856231385;1989;1687856231386;1970;1687856231386;1828
1687856231386;0.43804931640625;1687856231386;1988;1687856231387;1985;1687856231387;1814
1687856231388;0.444488525390625;1687856231388;1988;1687856231389;2036;1687856231389;1772
1687856231390;0.444488525390625;1687856231390;1988;1687856231391;1893;1687856231391;1761
1687856231392;0.44183349609375;1687856231392;1987;1687856231393;2006;1687856231393;1828
1687856231394;0.44732666015625;1687856231394;1987;1687856231395;1535;1687856231395;1776
1687856231395;0.4281005859375;1687856231395;1987;1687856231396;2070;1687856231396;1770
1687856231397;0.4281005859375;1687856231397;1987;1687856231398;2084;1687856231398;1822
1687856231399;0.4322509765625;1687856231399;1986;1687856231400;1986;1687856231400;1805
1687856231401;0.437408447265625;1687856231401;1986;1687856231402;1894;1687856231402;1768
1687856231402;0.447418212890625;1687856231402;1986;1687856231403;1595;1687856231403;1841
1687856231404;0.447418212890625;1687856231404;1985;1687856231405;2105;1687856231405;1845
1687856231406;0.455108642578125;1687856231406;1985;1687856231406;2044;1687856231406;1774
1687856231407;0.443695068359375;1687856231407;1985;1687856231408;1956;1687856231408;1816
1687856231409;0.448974609375;1687856231409;1985;1687856231410;1758;1687856231410;1862
1687856231411;0.426025390625;1687856231411;1984;1687856231411;2024;1687856231411;1816
1687856231412;0.45367431640625;1687856231412;1984;1687856231413;1908;1687856231413;1826
1687856231414;0.442474365234375;1687856231414;1983;1687856231415;2006;1687856231415;1843
1687856231416;0.442474365234375;1687856231416;1983;1687856231417;1914;1687856231417;1854
1687856231418;0.4696044921875;1687856231418;1983;1687856231419;2172;1687856231419;1791
1687856231420;0.4696044921875;1687856231420;1982;1687856231421;1941;1687856231421;1797
1687856231422;0.457977294921875;1687856231422;1982;1687856231422;1747;1687856231422;1824
1687856231423;0.464385986328125;1687856231423;1982;1687856231424;1915;1687856231424;1822
1687856231425;0.45672607421875;1687856231425;1981;1687856231426;2152;1687856231426;1841
1687856231426;0.45794677734375;1687856231426;1981;1687856231427;1966;1687856231427;1841
1687856231428;0.459503173828125;1687856231428;1981;1687856231429;2162;1687856231429;1803
1687856231430;0.459503173828125;1687856231430;1980;1687856231431;1810;1687856231431;1870
1687856231431;0.45196533203125;1687856231431;1980;1687856231432;1694;1687856231432;1883
1687856231433;0.46826171875;1687856231433;1980;1687856231434;2106;1687856231434;1831
1687856231435;0.460418701171875;1687856231435;1979;1687856231436;2016;1687856231436;1831
1687856231437;0.47503662109375;1687856231437;1979;1687856231438;2020;1687856231438;1883
1687856231439;0.468902587890625;1687856231439;1978;1687856231440;2071;1687856231440;1864
1687856231441;0.4736328125;1687856231441;1978;1687856231442;1923;1687856231442;1893
1687856231443;0.4736328125;1687856231443;1977;1687856231444;2042;1687856231444;1866
1687856231445;0.461212158203125;1687856231445;1977;1687856231446;2143;1687856231446;1866
1687856231447;0.470001220703125;1687856231447;1976;1687856231447;1830;1687856231447;1904
1687856231448;0.456329345703125;1687856231448;1976;1687856231449;1833;1687856231449;1927
1687856231450;0.46148681640625;1687856231450;1975;1687856231451;1891;1687856231451;1893
1687856231452;0.46148681640625;1687856231452;1975;1687856231453;1985;1687856231453;1868
1687856231454;0.459075927734375;1687856231454;1974;1687856231455;2000;1687856231455;1929
1687856231456;0.452789306640625;1687856231456;1974;1687856231456;1706;1687856231456;1948
1687856231457;0.461456298828125;1687856231457;1974;1687856231458;1905;1687856231458;1910
1687856231459;0.451629638671875;1687856231459;1973;1687856231460;1882;1687856231460;1851
1687856231461;0.461517333984375;1687856231461;1973;1687856231462;1952;1687856231462;1916
1687856231462;0.4619140625;1687856231462;1972;1687856231463;2221;1687856231463;1937
1687856231464;0.4619140625;1687856231464;1972;1687856231465;2114;1687856231465;1927
1687856231466;0.4619140625;1687856231466;1971;1687856231467;2178;1687856231467;1902
1687856231468;0.466278076171875;1687856231468;1971;1687856231469;2054;1687856231469;1935
